Time,Enterprise_1_X,Enterprise_1_Y,Enterprise_2_X,Enterprise_2_Y
23.700000000000003,-1.2,-1.3,1.4449001942117896,1.3433259140464116
23.8,-1.2,-1.3,1.51460803354097,1.4150254059278549
23.900000000000002,-1.2,-1.3,1.4449001942117896,1.3433259140464116
24.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
24.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
24.200000000000003,-1.2,-1.3,1.51460803354097,1.4150254059278549
24.3,-1.2,-1.3,1.4449001942117896,1.3433259140464116
24.400000000000002,-1.2,-1.3,1.51460803354097,1.4150254059278549
24.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
24.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
24.700000000000003,-1.2,-1.3,1.4449001942117896,1.3433259140464116
24.8,-1.2,-1.3,1.51460803354097,1.4150254059278549
24.900000000000002,-1.2,-1.3,1.4449001942117896,1.3433259140464116
25.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
25.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
25.200000000000003,-1.2,-1.3,1.51460803354097,1.4150254059278549
25.3,-1.2,-1.3,1.4449001942117896,1.3433259140464116
25.400000000000002,-1.2,-1.3,1.51460803354097,1.4150254059278549
25.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
25.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
25.700000000000003,-1.2,-1.3,1.4449001942117896,1.3433259140464116
25.8,-1.2,-1.3,1.51460803354097,1.4150254059278549
25.900000000000002,-1.2,-1.3,1.4449001942117896,1.3433259140464116
26.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
26.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
26.200000000000003,-1.2,-1.3,1.51460803354097,1.4150254059278549
26.3,-1.2,-1.3,1.4449001942117896,1.3433259140464116
26.400000000000002,-1.2,-1.3,1.51460803354097,1.4150254059278549
26.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
26.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
26.700000000000003,-1.2,-1.3,1.4449001942117896,1.3433259140464116
26.8,-1.2,-1.3,1.51460803354097,1.4150254059278549
26.900000000000002,-1.2,-1.3,1.4449001942117896,1.3433259140464116
27.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
27.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
27.200000000000003,-1.2,-1.3,1.51460803354097,1.4150254059278549
27.3,-1.2,-1.3,1.4449001942117896,1.3433259140464116
27.400000000000002,-1.2,-1.3,1.51460803354097,1.4150254059278549
27.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
27.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
27.700000000000003,-1.2,-1.3,1.4449001942117896,1.3433259140464116
27.8,-1.2,-1.3,1.51460803354097,1.4150254059278549
27.900000000000002,-1.2,-1.3,1.4449001942117896,1.3433259140464116
28.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
28.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
28.200000000000003,-1.2,-1.3,1.51460803354097,1.4150254059278549
28.3,-1.2,-1.3,1.4449001942117896,1.3433259140464116
28.400000000000002,-1.2,-1.3,1.51460803354097,1.4150254059278549
28.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
28.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
28.700000000000003,-1.2,-1.3,1.4449001942117896,1.3433259140464116
28.8,-1.2,-1.3,1.51460803354097,1.4150254059278549
28.900000000000002,-1.2,-1.3,1.4449001942117896,1.3433259140464116
29.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
29.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
29.200000000000003,-1.2,-1.3,1.51460803354097,1.4150254059278549
29.3,-1.2,-1.3,1.4449001942117896,1.3433259140464116
29.400000000000002,-1.2,-1.3,1.51460803354097,1.4150254059278549
29.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
29.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
29.700000000000003,-1.2,-1.3,1.4449001942117896,1.3433259140464116
29.8,-1.2,-1.3,1.51460803354097,1.4150254059278549
29.900000000000002,-1.2,-1.3,1.4449001942117896,1.3433259140464116
30.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
30.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
30.200000000000003,-1.2,-1.3,1.51460803354097,1.4150254059278549
30.3,-1.2,-1.3,1.4449001942117896,1.3433259140464116
30.400000000000002,-1.2,-1.3,1.51460803354097,1.4150254059278549
30.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
30.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
30.700000000000003,-1.2,-1.3,1.4449001942117896,1.3433259140464116
30.8,-1.2,-1.3,1.51460803354097,1.4150254059278549
30.900000000000002,-1.2,-1.3,1.4449001942117896,1.3433259140464116
31.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
31.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
31.200000000000003,-1.2,-1.3,1.51460803354097,1.4150254059278549
31.3,-1.2,-1.3,1.4449001942117896,1.3433259140464116
31.400000000000002,-1.2,-1.3,1.51460803354097,1.4150254059278549
31.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
31.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
31.700000000000003,-1.2,-1.3,1.4449001942117896,1.3433259140464116
31.8,-1.2,-1.3,1.51460803354097,1.4150254059278549
31.900000000000002,-1.2,-1.3,1.4449001942117896,1.3433259140464116
32.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
32.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
32.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
32.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
32.4,-1.2,-1.3,1.51460803354097,1.4150254059278549
32.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
32.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
32.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
32.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
32.9,-1.2,-1.3,1.4449001942117896,1.3433259140464116
33.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
33.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
33.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
33.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
33.4,-1.2,-1.3,1.51460803354097,1.4150254059278549
33.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
33.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
33.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
33.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
33.9,-1.2,-1.3,1.4449001942117896,1.3433259140464116
34.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
34.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
34.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
34.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
34.4,-1.2,-1.3,1.51460803354097,1.4150254059278549
34.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
34.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
34.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
34.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
34.9,-1.2,-1.3,1.4449001942117896,1.3433259140464116
35.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
35.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
35.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
35.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
35.4,-1.2,-1.3,1.51460803354097,1.4150254059278549
35.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
35.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
35.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
35.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
35.9,-1.2,-1.3,1.4449001942117896,1.3433259140464116
36.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
36.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
36.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
36.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
36.4,-1.2,-1.3,1.51460803354097,1.4150254059278549
36.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
36.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
36.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
36.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
36.9,-1.2,-1.3,1.4449001942117896,1.3433259140464116
37.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
37.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
37.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
37.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
37.4,-1.2,-1.3,1.51460803354097,1.4150254059278549
37.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
37.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
37.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
37.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
37.9,-1.2,-1.3,1.4449001942117896,1.3433259140464116
38.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
38.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
38.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
38.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
38.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
38.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
38.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
38.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
38.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
38.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
39.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
39.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
39.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
39.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
39.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
39.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
39.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
39.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
39.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
39.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
40.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
40.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
40.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
40.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
40.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
40.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
40.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
40.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
40.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
40.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
41.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
41.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
41.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
41.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
41.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
41.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
41.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
41.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
41.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
41.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
42.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
42.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
42.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
42.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
42.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
42.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
42.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
42.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
42.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
42.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
43.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
43.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
43.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
43.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
43.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
43.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
43.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
43.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
43.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
43.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
44.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
44.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
44.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
44.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
44.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
44.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
44.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
44.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
44.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
44.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
45.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
45.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
45.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
45.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
45.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
45.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
45.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
45.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
45.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
45.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
46.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
46.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
46.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
46.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
46.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
46.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
46.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
46.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
46.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
46.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
47.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
47.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
47.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
47.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
47.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
47.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
47.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
47.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
47.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
47.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
48.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
48.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
48.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
48.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
48.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
48.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
48.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
48.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
48.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
48.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
49.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
49.1,-1.2,-1.3,1.4449001942117896,1.3433259140464116
49.2,-1.2,-1.3,1.51460803354097,1.4150254059278549
49.300000000000004,-1.2,-1.3,1.4449001942117896,1.3433259140464116
49.400000000000006,-1.2,-1.3,1.51460803354097,1.4150254059278549
49.5,-1.2,-1.3,1.4449001942117896,1.3433259140464116
49.6,-1.2,-1.3,1.51460803354097,1.4150254059278549
49.7,-1.2,-1.3,1.4449001942117896,1.3433259140464116
49.800000000000004,-1.2,-1.3,1.51460803354097,1.4150254059278549
49.900000000000006,-1.2,-1.3,1.4449001942117896,1.3433259140464116
50.0,-1.2,-1.3,1.51460803354097,1.4150254059278549
